dataset,method,canonical_method,graph_seed,training_seed,semantic_structural_storage_ratio,support_node_ratio,support_edge_ratio,total_node_ratio,total_edge_ratio,hgb_raw_file_byte_ratio,effective_total_byte_ratio,preprocessed_cache_byte_ratio,node_dat_bytes,link_dat_bytes,label_dat_bytes,label_test_dat_bytes,info_dat_bytes,metadata_bytes,feature_sidecar_bytes,feature_sidecar_metadata_bytes,preprocessed_cache_bytes,export_total_bytes,native_full_total_bytes,structural_storage50_pass,structural_storage40_pass,structural_storage30_pass,structural_storage20_pass,raw_hgb_byte50_pass,raw_hgb_byte30_pass,effective_byte50_pass,effective_byte30_pass,cache_byte50_pass,cache_byte30_pass,official_sehgnn_unmodified,adapter_family,eligible_for_main_decision
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,1,2,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707575111761,0.5376707575111761,,69273997,1344077,16378,38200,0,305740,0,0,0,70978392,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,1,3,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707575111761,0.5376707575111761,,69273997,1344077,16378,38200,0,305740,0,0,0,70978392,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,2,1,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707196355113,0.5376707196355113,,69273997,1344072,16378,38200,0,305740,0,0,0,70978387,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,2,2,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707196355113,0.5376707196355113,,69273997,1344072,16378,38200,0,305740,0,0,0,70978387,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,2,3,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707196355113,0.5376707196355113,,69273997,1344072,16378,38200,0,305740,0,0,0,70978387,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,3,1,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376709090138355,0.5376709090138355,,69273997,1344097,16378,38200,0,305740,0,0,0,70978412,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,3,2,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376709090138355,0.5376709090138355,,69273997,1344097,16378,38200,0,305740,0,0,0,70978412,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,3,3,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376709090138355,0.5376709090138355,,69273997,1344097,16378,38200,0,305740,0,0,0,70978412,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,1,1,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707575111761,0.5376707575111761,,69273997,1344077,16378,38200,0,305740,0,0,0,70978392,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,1,2,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707575111761,0.5376707575111761,,69273997,1344077,16378,38200,0,305740,0,0,0,70978392,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,1,3,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707575111761,0.5376707575111761,,69273997,1344077,16378,38200,0,305740,0,0,0,70978392,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,2,1,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707196355113,0.5376707196355113,,69273997,1344072,16378,38200,0,305740,0,0,0,70978387,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,2,2,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707196355113,0.5376707196355113,,69273997,1344072,16378,38200,0,305740,0,0,0,70978387,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,2,3,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376707196355113,0.5376707196355113,,69273997,1344072,16378,38200,0,305740,0,0,0,70978387,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,3,1,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376709090138355,0.5376709090138355,,69273997,1344097,16378,38200,0,305740,0,0,0,70978412,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,3,2,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376709090138355,0.5376709090138355,,69273997,1344097,16378,38200,0,305740,0,0,0,70978412,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,3,3,0.3585854403938365,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.5376709090138355,0.5376709090138355,,69273997,1344097,16378,38200,0,305740,0,0,0,70978412,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,1,1,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379023217509853,0.5379023217509853,,69273997,1374643,16378,38200,0,305743,0,0,0,71008961,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,1,2,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379023217509853,0.5379023217509853,,69273997,1374643,16378,38200,0,305743,0,0,0,71008961,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,1,3,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379023217509853,0.5379023217509853,,69273997,1374643,16378,38200,0,305743,0,0,0,71008961,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,2,1,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379022838753205,0.5379022838753205,,69273997,1374638,16378,38200,0,305743,0,0,0,71008956,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,2,2,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379022838753205,0.5379022838753205,,69273997,1374638,16378,38200,0,305743,0,0,0,71008956,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,2,3,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379022838753205,0.5379022838753205,,69273997,1374638,16378,38200,0,305743,0,0,0,71008956,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,3,1,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379024732536447,0.5379024732536447,,69273997,1374663,16378,38200,0,305743,0,0,0,71008981,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,3,2,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379024732536447,0.5379024732536447,,69273997,1374663,16378,38200,0,305743,0,0,0,71008981,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,3,3,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379024732536447,0.5379024732536447,,69273997,1374663,16378,38200,0,305743,0,0,0,71008981,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,1,1,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379023217509853,0.5379023217509853,,69273997,1374643,16378,38200,0,305743,0,0,0,71008961,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,1,2,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379023217509853,0.5379023217509853,,69273997,1374643,16378,38200,0,305743,0,0,0,71008961,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,1,3,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379023217509853,0.5379023217509853,,69273997,1374643,16378,38200,0,305743,0,0,0,71008961,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,2,1,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379022838753205,0.5379022838753205,,69273997,1374638,16378,38200,0,305743,0,0,0,71008956,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,2,2,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379022838753205,0.5379022838753205,,69273997,1374638,16378,38200,0,305743,0,0,0,71008956,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,2,3,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379022838753205,0.5379022838753205,,69273997,1374638,16378,38200,0,305743,0,0,0,71008956,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,3,1,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379024732536447,0.5379024732536447,,69273997,1374663,16378,38200,0,305743,0,0,0,71008981,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,3,2,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379024732536447,0.5379024732536447,,69273997,1374663,16378,38200,0,305743,0,0,0,71008981,132010884,True,True,False,False,False,False,False,False,,,True,,True
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,3,3,0.36535262369492727,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.5379024732536447,0.5379024732536447,,69273997,1374663,16378,38200,0,305743,0,0,0,71008981,132010884,True,True,False,False,False,False,False,False,,,True,,True
